rebellion_NOUN	восстание_NOUN
nonsense_NOUN	чепуха_NOUN
suburb_NOUN	пригород_NOUN
baby_NOUN	ребенок_NOUN
sale_NOUN	продажа_NOUN
time_NOUN	время_NOUN
issue_VERB	выдавать_VERB
easier_ADJ	просто_ADJ
blake_NOUN	блейк_NOUN
offer_NOUN	предложение_NOUN
silver_NOUN	серебро_NOUN
finishing_NOUN	завершение_NOUN
mechanism_NOUN	механизм_NOUN
involvement_NOUN	вовлечение_NOUN
sound_VERB	звучать_VERB
resort_NOUN	курорт_NOUN
impact_NOUN	последствие_NOUN
transfer_NOUN	передача_NOUN
coffee_NOUN	кофе_NOUN
package_NOUN	посылка_NOUN
passage_NOUN	проход_NOUN
get_VERB	получать_VERB
love_NOUN	любовь_NOUN
show_VERB	показывать_VERB
flood_NOUN	наводнение_NOUN
expand_VERB	расширяться_VERB
sit_VERB	село_VERB
ready_ADJ	готовый_ADJ
profession_NOUN	профессия_NOUN
frequency_NOUN	частота_NOUN
poor_ADJ	бедный_ADJ
acquire_VERB	приобретать_VERB
attack_NOUN	атака_NOUN
temporary_ADJ	временный_ADJ
framework_NOUN	рамка_NOUN
sample_NOUN	проба_NOUN
value_NOUN	стоимость_NOUN
air_NOUN	воздух_NOUN
severe_ADJ	суровый_ADJ
technology_NOUN	технология_NOUN
leave_VERB	оставить_VERB
minute_NOUN	минута_NOUN
moment_NOUN	момент_NOUN
historical_ADJ	исторический_ADJ
collection_NOUN	коллекция_NOUN
smart_ADJ	умный_ADJ
soon_ADV	скоро_ADV
portrait_NOUN	портрет_NOUN
disagree_NOUN	несогласие_NOUN
graduation_NOUN	выпускной_NOUN
graphic_ADJ	графический_ADJ
paint_VERB	рисовать_VERB
distance_NOUN	расстояние_NOUN
literacy_NOUN	грамотность_NOUN
reduction_NOUN	уменьшение_NOUN
medicine_NOUN	медицина_NOUN
general_ADJ	общий_ADJ
enterprise_NOUN	предпринимательство_NOUN
president_NOUN	президент_NOUN
television_NOUN	телевизор_NOUN
battery_NOUN	батарея_NOUN
fundamental_ADJ	фундаментальный_ADJ
go_VERB	идти_VERB
weekend_NOUN	уик-энд_NOUN
mystery_NOUN	загадка_NOUN
bed_NOUN	постель_NOUN
charter_NOUN	хартия_NOUN
guide_NOUN	руководство_NOUN
upper_ADJ	верхний_ADJ
wind_NOUN	ветер_NOUN
extremely_ADV	чрезвычайно_ADV
natural_ADJ	природный_ADJ
malaysia_NOUN	малайзия_NOUN
murder_VERB	убитый_VERB
briefly_ADV	кратко_ADV
small_ADJ	маленький_ADJ
encyclopedia_NOUN	энциклопедия_NOUN
vanity_NOUN	суета_NOUN
italian_ADJ	итальянский_ADJ
revision_NOUN	пересмотр_NOUN
formation_NOUN	формирование_NOUN
speed_NOUN	скорость_NOUN
rule_NOUN	правило_NOUN
happen_VERB	случаться_VERB
reaction_NOUN	реакция_NOUN
port_NOUN	порт_NOUN
birmingham_NOUN	бирминге_NOUN
stat_NOUN	статистика_NOUN
surgery_NOUN	операция_NOUN
gate_NOUN	врата_NOUN
gift_NOUN	подарок_NOUN
figure_NOUN	цифра_NOUN
involvement_NOUN	участие_NOUN
organic_ADJ	органический_ADJ
terrorism_NOUN	терроризм_NOUN
action_NOUN	действие_NOUN
theoretical_ADJ	теоретический_ADJ
write_VERB	написать_VERB
regulation_NOUN	регламент_NOUN
region_NOUN	регион_NOUN
anne_NOUN	энна_NOUN
ban_VERB	запрещать_VERB
which_PRON	который_PRON
essay_NOUN	сочинение_NOUN
coloney_NOUN	колония_NOUN
decline_VERB	отклонять_VERB
local_ADJ	местный_ADJ
major_ADJ	основной_ADJ
spot_NOUN	место_NOUN
production_NOUN	производство_NOUN
disc_NOUN	диск_NOUN
magic_NOUN	волшебство_NOUN
domain_NOUN	домен_NOUN
security_NOUN	охрана_NOUN
implement_VERB	осуществить_VERB
heat_NOUN	жара_NOUN
jason_NOUN	джейсона_NOUN
find_VERB	находить_VERB
insurance_NOUN	страховка_NOUN
hair_NOUN	волос_NOUN
colour_NOUN	цвет_NOUN
style_NOUN	стиль_NOUN
attitude_NOUN	позиция_NOUN
capital_NOUN	капитал_NOUN
counter_NOUN	счетчик_NOUN
aaron_NOUN	аарон_NOUN
commune_NOUN	община_NOUN
identification_NOUN	выявление_NOUN
london_NOUN	лондон_NOUN
celebration_NOUN	торжество_NOUN
rich_ADJ	богатый_ADJ
share_NOUN	акция_NOUN
six_NUM	шесть_NUM
impossible_ADJ	невозможный_ADJ
somewhat_ADV	отчасти_ADV
response_NOUN	реакция_NOUN
continental_ADJ	континентальный_ADJ
diameter_NOUN	диаметр_NOUN
fight_NOUN	бой_NOUN
argentina_NOUN	аргентина_NOUN
creation_NOUN	создание_NOUN
relation_NOUN	отношение_NOUN
significance_NOUN	значимость_NOUN
sheffield_NOUN	шеффилд_NOUN
definitely_ADV	определенно_ADV
proper_ADJ	надлежать_ADJ
variant_NOUN	вариант_NOUN
blue_ADJ	синий_ADJ
nature_NOUN	натура_NOUN
pretty_ADV	довольно_ADV
pete_NOUN	пит_NOUN
title_NOUN	титул_NOUN
score_NOUN	балл_NOUN
significantly_ADV	существенно_ADV
invite_VERB	пригласить_VERB
poll_NOUN	опрос_NOUN
depth_NOUN	глубина_NOUN
sum_NOUN	сумма_NOUN
corresponding_NOUN	соответствующий_NOUN
meet_VERB	встречаться_VERB
communist_ADJ	коммунистический_ADJ
arrange_VERB	организовывать_VERB
research_NOUN	исследование_NOUN
mark_NOUN	марка_NOUN
route_NOUN	трасса_NOUN
home_ADV	дома_ADV
byte_NOUN	байть_NOUN
soil_NOUN	почва_NOUN
stream_NOUN	ручей_NOUN
forever_ADV	навсегда_ADV
anchor_NOUN	якорь_NOUN
valley_NOUN	долина_NOUN
storage_NOUN	хранилище_NOUN
too_ADV	слишком_ADV
fly_VERB	летать_VERB
sailing_NOUN	плавание_NOUN
active_ADJ	активный_ADJ
troops_NOUN	войска_NOUN
preservation_NOUN	сохранение_NOUN
career_NOUN	карьера_NOUN
horse_NOUN	лошадка_NOUN
feel_NOUN	ощущение_NOUN
industry_NOUN	отрасль_NOUN
vandalism_NOUN	вандализм_NOUN
altitude_NOUN	высота_NOUN
neighborhood_NOUN	район_NOUN
survive_VERB	выживать_VERB
part_NOUN	запчасть_NOUN
fellow_NOUN	стипендиат_NOUN
serve_VERB	служить_VERB
select_VERB	выбирать_VERB
one_NUM	один_NUM
decide_VERB	решать_VERB
gulf_NOUN	залив_NOUN
wayne_NOUN	уэйн_NOUN
cooper_NOUN	купирать_NOUN
poverty_NOUN	нищета_NOUN
watson_NOUN	ватсон_NOUN
christ_NOUN	христос_NOUN
seat_NOUN	сиденье_NOUN
jose_NOUN	жозе_NOUN
table_NOUN	стол_NOUN
treat_VERB	лечить_VERB
lion_NOUN	лев_NOUN
director_NOUN	режиссер_NOUN
rise_NOUN	подъем_NOUN
list_NOUN	список_NOUN
very_ADV	очень_ADV
analysis_NOUN	анализ_NOUN
hardly_ADV	едва_ADV
loan_NOUN	заем_NOUN
continuous_ADJ	непрерывный_ADJ
interactive_ADJ	интерактивный_ADJ
guy_NOUN	пацан_NOUN
process_NOUN	процесс_NOUN
fire_VERB	увольнять_VERB
shadow_NOUN	тень_NOUN
athletic_ADJ	спортивный_ADJ
test_NOUN	проверка_NOUN
term_NOUN	термин_NOUN
want_VERB	хотеть_VERB
permit_VERB	разрешать_VERB
poster_NOUN	постер_NOUN
content_NOUN	содержимое_NOUN
summary_NOUN	сводка_NOUN
travel_VERB	путешествовать_VERB
patrol_NOUN	патруль_NOUN
harrison_NOUN	гаррисон_NOUN
fail_NOUN	провал_NOUN
monster_NOUN	монстр_NOUN
invasion_NOUN	вторжение_NOUN
wife_NOUN	жена_NOUN
mary_NOUN	мерь_NOUN
track_NOUN	след_NOUN
famous_ADJ	знаменитый_ADJ
publication_NOUN	опубликование_NOUN
zone_NOUN	зона_NOUN
subject_NOUN	объект_NOUN
alexander_NOUN	александирать_NOUN
police_NOUN	полиция_NOUN
religious_ADJ	религиозный_ADJ
expand_VERB	расширить_VERB
storm_NOUN	буря_NOUN
contain_VERB	содержать_VERB
revenue_NOUN	доход_NOUN
chan_NOUN	чан_NOUN
design_NOUN	конструкция_NOUN
gene_NOUN	джин_NOUN
nobody_PRON	никто_PRON
machine_NOUN	машина_NOUN
legislation_NOUN	законодательство_NOUN
cycle_NOUN	цикл_NOUN
democrat_NOUN	демократ_NOUN
wikimedia_NOUN	викимедиа_NOUN
sang_VERB	петь_VERB
copenhagen_NOUN	копенгаген_NOUN
immigration_NOUN	иммиграция_NOUN
closer_ADJ	близкий_ADJ
george_NOUN	георгия_NOUN
ability_NOUN	умение_NOUN
small_ADJ	мелкий_ADJ
follow_VERB	подписываться_VERB
fall_NOUN	падать_NOUN
control_NOUN	контроль_NOUN
castle_NOUN	замок_NOUN
lieutenant_NOUN	лейтенант_NOUN
fight_VERB	сражаться_VERB
holiday_NOUN	праздник_NOUN
apr_NOUN	апр._NOUN
fate_NOUN	судьба_NOUN
subsequently_ADV	впоследствии_ADV
variation_NOUN	вариация_NOUN
philosopher_NOUN	философ_NOUN
arrest_VERB	задерживать_VERB
worship_NOUN	поклонение_NOUN
contribution_NOUN	вклад_NOUN
smith_NOUN	смит_NOUN
wealthy_ADJ	богатый_ADJ
back_ADV	обратно_ADV
hardware_NOUN	оборудование_NOUN
vladimir_NOUN	владимир_NOUN
answer_NOUN	ответ_NOUN
le_NOUN	лезть_NOUN
harbor_NOUN	гавань_NOUN
daniel_NOUN	дэниэл_NOUN
elder_NOUN	старший_NOUN
supporter_NOUN	сторонник_NOUN
fox_NOUN	фокс_NOUN
deny_VERB	отрицать_VERB
jordan_NOUN	джорданин_NOUN
coin_NOUN	монета_NOUN
grounds_NOUN	основание_NOUN
under_ADP	под_ADP
iranian_ADJ	иранский_ADJ
trouble_NOUN	неприятность_NOUN
islamic_ADJ	исламский_ADJ
comment_VERB	комментировать_VERB
col_NOUN	кол_NOUN
range_NOUN	дальность_NOUN
conclusion_NOUN	вывод_NOUN
feedback_NOUN	отклик_NOUN
dancing_NOUN	танец_NOUN
ticket_NOUN	билет_NOUN
negative_ADJ	отрицательный_ADJ
twelve_NUM	двенадцать_NUM
democracy_NOUN	демократия_NOUN
guard_NOUN	страж_NOUN
official_NOUN	чиновник_NOUN
recent_ADJ	последний_ADJ
purchase_NOUN	закупка_NOUN
damage_VERB	повредить_VERB
contract_NOUN	контракт_NOUN
solve_VERB	решать_VERB
talent_NOUN	талант_NOUN
mountain_NOUN	гора_NOUN
funeral_NOUN	похороны_NOUN
cuban_ADJ	кубинский_ADJ
cotton_NOUN	хлопок_NOUN
chairman_NOUN	председатель_NOUN
westminster_NOUN	вестминстер_NOUN
drug_NOUN	препарат_NOUN
dog_NOUN	собака_NOUN
location_NOUN	местоположение_NOUN
agency_NOUN	агенство_NOUN
victor_NOUN	виктор_NOUN
expert_NOUN	эксперт_NOUN
density_NOUN	плотность_NOUN
electricity_NOUN	электричество_NOUN
maximum_ADJ	максимальный_ADJ
drawn_VERB	обращать_VERB
lower_ADJ	нижний_ADJ
examination_NOUN	экзамен_NOUN
bright_ADJ	светлый_ADJ
song_NOUN	песнь_NOUN
orientation_NOUN	ориентация_NOUN
bill_NOUN	законопроект_NOUN
breeding_NOUN	разведение_NOUN
costa_NOUN	кост_NOUN
broadcast_NOUN	вещание_NOUN
feel_NOUN	чувство_NOUN
burn_VERB	сгорать_VERB
pressure_NOUN	давление_NOUN
empty_ADJ	пустой_ADJ
injure_VERB	ранить_VERB
future_NOUN	будущее_NOUN
master_NOUN	хозяин_NOUN
samuel_NOUN	сэмюэль_NOUN
dan_NOUN	дэн_NOUN
campus_NOUN	кампус_NOUN
switch_NOUN	переключение_NOUN
institution_NOUN	институт_NOUN
ongoing_ADJ	текущий_ADJ
tie_VERB	привязывать_VERB
measure_VERB	измерять_VERB
workshop_NOUN	мастерская_NOUN
acceptable_ADJ	допустимый_ADJ
conclusion_NOUN	заключение_NOUN
usage_NOUN	использование_NOUN
news_NOUN	новость_NOUN
commentary_NOUN	комментарий_NOUN
appreciate_VERB	оценивать_VERB
fernando_NOUN	фернандо_NOUN
davie_NOUN	дэвис_NOUN
trade_NOUN	торговля_NOUN
application_NOUN	заявка_NOUN
ton_NOUN	тонна_NOUN
voivodeship_NOUN	воеводство_NOUN
alexander_NOUN	александр_NOUN
description_NOUN	описание_NOUN
best_ADJ	лучший_ADJ
compet_VERB	соревноваться_VERB
personality_NOUN	личность_NOUN
jump_VERB	прыгать_VERB
ukrainian_ADJ	украинский_ADJ
bowl_NOUN	чаша_NOUN
orange_ADJ	оранжевый_ADJ
restore_VERB	восстановить_VERB
mill_NOUN	миллс_NOUN
syria_NOUN	сирий_NOUN
copper_NOUN	медь_NOUN
filming_NOUN	съемка_NOUN
book_NOUN	книга_NOUN
personality_NOUN	индивидуальность_NOUN
friendly_ADJ	дружественный_ADJ
revenue_NOUN	поступление_NOUN
valuable_ADJ	ценный_ADJ
voyage_NOUN	путешествие_NOUN
sector_NOUN	сектор_NOUN
norfolk_NOUN	норфолк_NOUN
recognize_VERB	распознавать_VERB
turn_VERB	повернуть_VERB
nice_ADJ	приятный_ADJ
cornwall_NOUN	корнуоллар_NOUN
adelaide_NOUN	аделаида_NOUN
york_NOUN	йорк_NOUN
santa_NOUN	сант_NOUN
christianity_NOUN	христианство_NOUN
designer_NOUN	дизайнер_NOUN
queens_NOUN	королева_NOUN
send_VERB	посылать_VERB
introduce_VERB	вводить_VERB
michael_NOUN	майкл_NOUN
transfer_VERB	переводить_VERB
helpful_ADJ	полезный_ADJ
wild_ADJ	дикий_ADJ
solar_ADJ	солнечный_ADJ
recent_ADJ	недавний_ADJ
line_NOUN	строка_NOUN
existence_NOUN	существование_NOUN
vessel_NOUN	судно_NOUN
stable_ADJ	стабильный_ADJ
rename_VERB	переименовать_VERB
emperor_NOUN	император_NOUN
oscar_NOUN	оскар_NOUN
design_VERB	разрабатывать_VERB
bodie_NOUN	тело_NOUN
lanka_NOUN	ланка_NOUN
jame_NOUN	джеймс_NOUN
colin_NOUN	колено_NOUN
mary_NOUN	мэри_NOUN
johnson_NOUN	джонсон_NOUN
merge_NOUN	объединение_NOUN
ministry_NOUN	министерство_NOUN
intervention_NOUN	интервенция_NOUN
supply_VERB	поставлять_VERB
six_NUM	шестеро_NUM
drop_NOUN	капля_NOUN
present_NOUN	подарок_NOUN
pride_NOUN	гордыня_NOUN
track_NOUN	трек_NOUN
favorite_ADJ	любимый_ADJ
few_ADJ	немногие_ADJ
mechanical_ADJ	механический_ADJ
standard_NOUN	норма_NOUN
requirement_NOUN	потребность_NOUN
generate_VERB	генерировать_VERB
fresh_ADJ	свежо_ADJ
burn_NOUN	ожог_NOUN
box_NOUN	ящик_NOUN
aim_NOUN	цель_NOUN
familiar_ADJ	знакомый_ADJ
student_NOUN	студент_NOUN
finish_VERB	завершать_VERB
cat_NOUN	кошка_NOUN
register_VERB	зарегистрироваться_VERB
purpose_NOUN	цель_NOUN
judge_NOUN	судья_NOUN
collection_NOUN	подборка_NOUN
character_NOUN	символ_NOUN
engine_NOUN	мотор_NOUN
hear_VERB	слышать_VERB
ahead_ADV	впереди_ADV
raid_NOUN	налет_NOUN
biography_NOUN	биография_NOUN
difference_NOUN	различие_NOUN
meeting_NOUN	встреча_NOUN
product_NOUN	произведение_NOUN
revival_NOUN	возрождение_NOUN
anniversary_NOUN	годовщина_NOUN
bio_NOUN	биографический_NOUN
significantly_ADV	значительно_ADV
foundation_NOUN	фундамент_NOUN
concept_NOUN	концепция_NOUN
scholarship_NOUN	стипендия_NOUN
raymond_NOUN	реймонд_NOUN
update_NOUN	обновление_NOUN
unnecessary_ADJ	ненужный_ADJ
spouse_NOUN	супруг_NOUN
hope_VERB	надеяться_VERB
village_NOUN	село_NOUN
hill_NOUN	хиллз_NOUN
van_NOUN	фургон_NOUN
position_NOUN	положение_NOUN
try_VERB	пробовать_VERB
archaeological_ADJ	археологический_ADJ
education_NOUN	образование_NOUN
mouth_NOUN	рот_NOUN
announce_VERB	объявлять_VERB
level_NOUN	уровень_NOUN
laura_NOUN	лаур_NOUN
with_ADP	с_ADP
municipality_NOUN	муниципалитет_NOUN
happy_ADJ	счастливый_ADJ
amendment_NOUN	поправка_NOUN
patent_NOUN	патент_NOUN
arrest_NOUN	арест_NOUN
farm_NOUN	ферма_NOUN
baker_NOUN	бейкер_NOUN
escape_NOUN	побег_NOUN
rate_NOUN	ставка_NOUN
designate_VERB	назначать_VERB
spider_NOUN	паук_NOUN
sixth_NOUN	шестой_NOUN
jan_NOUN	ян_NOUN
carry_VERB	нести_VERB
band_NOUN	полоса_NOUN
life_NOUN	жизнь_NOUN
oral_ADJ	устный_ADJ
final_ADJ	заключительный_ADJ
damage_NOUN	вред_NOUN
income_NOUN	поступление_NOUN
share_NOUN	доля_NOUN
select_VERB	выделять_VERB
shot_NOUN	кадр_NOUN
commander_NOUN	командор_NOUN
gilbert_NOUN	гилберт_NOUN
immediate_ADJ	немедленный_ADJ
notify_VERB	уведомлять_VERB
eastern_ADJ	восточный_ADJ
universe_NOUN	вселенная_NOUN
sentences_NOUN	приговор_NOUN
con_NOUN	кон_NOUN
evening_NOUN	вечерний_NOUN
recommend_VERB	рекомендовать_VERB
ralph_NOUN	ральф_NOUN
opinion_NOUN	мнение_NOUN
inhabitant_NOUN	житель_NOUN
start_VERB	начинать_VERB
puerto_NOUN	пуэрто_NOUN
stop_VERB	останавливать_VERB
presidency_NOUN	президиум_NOUN
until_ADP	до_ADP
movement_NOUN	передвижение_NOUN
brother_NOUN	братец_NOUN
learn_VERB	узнавать_VERB
regulation_NOUN	правило_NOUN
license_NOUN	лицензия_NOUN
cut_VERB	сокращать_VERB
encourage_VERB	поощрять_VERB
outdoor_ADJ	открывать_ADJ
radiation_NOUN	радиация_NOUN
distinctive_ADJ	отличительный_ADJ
violence_NOUN	насилие_NOUN
failure_NOUN	провал_NOUN
bear_NOUN	медведь_NOUN
range_NOUN	диапазон_NOUN
phil_NOUN	фила_NOUN
species_NOUN	вид_NOUN
soldier_NOUN	солдат_NOUN
navigation_NOUN	навигация_NOUN
weather_NOUN	погода_NOUN
beat_NOUN	избиение_NOUN
radiation_NOUN	излучение_NOUN
bill_NOUN	счет_NOUN
paragraph_NOUN	параграф_NOUN
rule_VERB	постановлять_VERB
advance_NOUN	аванс_NOUN
cover_NOUN	прикрытие_NOUN
closing_NOUN	закрытие_NOUN
angel_NOUN	анхель_NOUN
funding_NOUN	финансирование_NOUN
look_VERB	смотреть_VERB
invent_VERB	изобретать_VERB
tagg_VERB	отмечать_VERB
oxygen_NOUN	кислород_NOUN
song_NOUN	песня_NOUN
kenya_NOUN	кение_NOUN
often_ADV	зачастую_ADV
value_NOUN	значение_NOUN
rabbi_NOUN	раввин_NOUN
injury_NOUN	вред_NOUN
dame_NOUN	дама_NOUN
composer_NOUN	композитор_NOUN
founder_NOUN	основатель_NOUN
quarter_NOUN	четверть_NOUN
municipal_ADJ	муниципальный_ADJ
concern_NOUN	беспокойство_NOUN
accompany_VERB	сопровождать_VERB
squad_NOUN	спасатель_NOUN
impact_NOUN	воздействие_NOUN
implementation_NOUN	реализация_NOUN
recovery_NOUN	оздоровление_NOUN
samuel_NOUN	сэмюэл_NOUN
return_NOUN	возврат_NOUN
airport_NOUN	аэропорт_NOUN
month_NOUN	месяц_NOUN
wire_NOUN	провод_NOUN
crime_NOUN	преступность_NOUN
occupation_NOUN	оккупация_NOUN
male_NOUN	самец_NOUN
flash_NOUN	флеш_NOUN
affiliate_VERB	связывать_VERB
radar_NOUN	радар_NOUN
match_NOUN	матч_NOUN
stone_NOUN	стоун_NOUN
baby_NOUN	малышка_NOUN
assault_NOUN	нападение_NOUN
efficiency_NOUN	эффективность_NOUN
butler_NOUN	батлер_NOUN
statistic_NOUN	статистика_NOUN
growth_NOUN	рост_NOUN
artist_NOUN	артист_NOUN
procedure_NOUN	процедура_NOUN
note_NOUN	нота_NOUN
investment_NOUN	инвестирование_NOUN
diplomatic_ADJ	дипломатический_ADJ
fish_NOUN	рыбка_NOUN
papers_NOUN	бумага_NOUN
montana_NOUN	монтан_NOUN
existence_NOUN	бытие_NOUN
five_NUM	пять_NUM
final_ADJ	окончательный_ADJ
observation_NOUN	наблюдение_NOUN
internal_ADJ	внутренний_ADJ
fishing_NOUN	рыбалка_NOUN
next_ADV	далее_ADV
enough_ADV	достаточно_ADV
honor_NOUN	честь_NOUN
against_ADP	против_ADP
good_ADJ	хороший_ADJ
journal_NOUN	дневник_NOUN
piano_NOUN	рояль_NOUN
break_VERB	сломать_VERB
saint_VERB	святой_VERB
structural_ADJ	структурный_ADJ
footballer_NOUN	футболист_NOUN
singer_NOUN	певец_NOUN
voting_NOUN	голосование_NOUN
iron_ADJ	железный_ADJ
remove_VERB	убирать_VERB
doc_NOUN	док_NOUN
describe_VERB	описывать_VERB
disambiguation_NOUN	значение_NOUN
donate_VERB	пожертвовать_VERB
circuit_NOUN	цепь_NOUN
economics_NOUN	экономика_NOUN
prize_NOUN	приз_NOUN
fashion_NOUN	мода_NOUN
visible_ADJ	видимый_ADJ
break_VERB	ломать_VERB
denmark_NOUN	дание_NOUN
evolve_VERB	эволюционировать_VERB
fight_NOUN	драка_NOUN
eat_VERB	он_VERB
bonus_NOUN	бонус_NOUN
inning_NOUN	иннинг_NOUN
lord_NOUN	господь_NOUN
staff_NOUN	персонал_NOUN
introduction_NOUN	введение_NOUN
warring_VERB	воють_VERB
restriction_NOUN	ограничение_NOUN
presidency_NOUN	председательство_NOUN
disaster_NOUN	катастрофа_NOUN
daily_ADV	ежедневно_ADV
corner_NOUN	уголок_NOUN
census_NOUN	перепись_NOUN
islamic_ADJ	исламское_ADJ
product_NOUN	изделие_NOUN
freely_ADV	свободно_ADV
lock_NOUN	блокировка_NOUN
move_VERB	двигаться_VERB
desert_NOUN	пустыня_NOUN
tue_NOUN	вть_NOUN
remain_VERB	оставаться_VERB
harbor_NOUN	харбор_NOUN
intent_NOUN	намерение_NOUN
authority_NOUN	полномочие_NOUN
soccer_NOUN	футбол_NOUN
length_NOUN	длина_NOUN
fix_VERB	исправлять_VERB
legend_NOUN	легенда_NOUN
large_ADJ	большой_ADJ
fast_ADJ	быстрый_ADJ
succeed_VERB	удаваться_VERB
competition_NOUN	конкуренция_NOUN
relationship_NOUN	отношение_NOUN
controversy_NOUN	спор_NOUN
initially_ADV	первоначально_ADV
academics_NOUN	ученый_NOUN
talk_VERB	говорить_VERB
popular_ADJ	популярный_ADJ
defense_NOUN	оборона_NOUN
francis_NOUN	франсис_NOUN
frank_NOUN	фрэнк_NOUN
rock_NOUN	камень_NOUN
falling_NOUN	падение_NOUN
extreme_ADJ	крайний_ADJ
plane_NOUN	плоскость_NOUN
physical_ADJ	физический_ADJ
abandon_VERB	оставить_VERB
chancellor_NOUN	ректор_NOUN
canton_NOUN	кантон_NOUN
difference_NOUN	разница_NOUN
test_NOUN	испытание_NOUN
greatest_ADJ	величайший_ADJ
engage_VERB	помолвлять_VERB
turn_VERB	переходить_VERB
keep_VERB	держать_VERB
moon_NOUN	мун_NOUN
secure_VERB	обеспечивать_VERB
professional_ADJ	профессиональный_ADJ
personal_ADJ	личной_ADJ
opera_NOUN	опера_NOUN
leader_NOUN	руководитель_NOUN
administrative_ADJ	административный_ADJ
wheel_NOUN	колесо_NOUN
continuous_ADJ	постоянный_ADJ
allow_VERB	допускать_VERB
parish_NOUN	волость_NOUN
settle_VERB	урегулировать_VERB
cycling_NOUN	велоспорт_NOUN
who_PRON	кто_PRON
century_NOUN	столетие_NOUN
ultimate_ADJ	конечный_ADJ
danny_NOUN	деннь_NOUN
back_ADV	назад_ADV
execution_NOUN	исполнение_NOUN
noble_ADJ	благородный_ADJ
musical_ADJ	музыкальный_ADJ
artificial_ADJ	искусственный_ADJ
change_VERB	изменять_VERB
suppose_VERB	предполагать_VERB
owner_NOUN	владелец_NOUN
clerk_NOUN	клерк_NOUN
rugby_NOUN	регби_NOUN
intention_NOUN	намерение_NOUN
user_NOUN	пользователь_NOUN
dyk_NOUN	даек_NOUN
barry_NOUN	бэрри_NOUN
star_NOUN	звезда_NOUN
include_VERB	включать_VERB
map_NOUN	карта_NOUN
indeed_ADV	воистину_ADV
display_VERB	отображаться_VERB
resolution_NOUN	разрешение_NOUN
agree_VERB	соглашаться_VERB
sky_NOUN	небо_NOUN
discovery_NOUN	обнаружение_NOUN
either_CCONJ	либо_CCONJ
frequency_NOUN	периодичность_NOUN
perhaps_ADV	возможный_ADV
digital_ADJ	цифровой_ADJ
evolution_NOUN	эволюция_NOUN
creation_NOUN	сотворение_NOUN
partial_ADJ	частичный_ADJ
emigrant_NOUN	эмигрант_NOUN
rookie_NOUN	новичок_NOUN
broadcast_NOUN	трансляция_NOUN
result_NOUN	результат_NOUN
tennis_NOUN	теннис_NOUN
reform_NOUN	реформа_NOUN
dance_NOUN	танец_NOUN
firm_NOUN	фирма_NOUN
finance_NOUN	финансирование_NOUN
virgin_NOUN	девственница_NOUN
beam_NOUN	луч_NOUN
repeate_VERB	повторяться_VERB
attitude_NOUN	настрой_NOUN
celebration_NOUN	праздник_NOUN
visit_NOUN	визит_NOUN
collaboration_NOUN	сотрудничество_NOUN
centuries_NOUN	столетие_NOUN
communication_NOUN	общение_NOUN
passenger_NOUN	пассажир_NOUN
identify_VERB	идентифицировать_VERB
honour_NOUN	честь_NOUN
currency_NOUN	валюта_NOUN
clock_NOUN	час_NOUN
punjab_NOUN	пенджаба_NOUN
heart_NOUN	сердце_NOUN
resident_NOUN	резидент_NOUN
story_NOUN	новость_NOUN
mode_NOUN	режим_NOUN
clean_ADJ	чистый_ADJ
proof_NOUN	доказательство_NOUN
aire_NOUN	айрес_NOUN
russian_ADJ	российский_ADJ
degree_NOUN	градус_NOUN
drink_VERB	пить_VERB
understanding_NOUN	понимание_NOUN
fan_NOUN	вентилятор_NOUN
post_NOUN	публикация_NOUN
bad_ADJ	плохой_ADJ
sex_NOUN	секс_NOUN
upload_NOUN	загрузка_NOUN
conversion_NOUN	преобразование_NOUN
route_NOUN	маршрут_NOUN
anthony_NOUN	антоний_NOUN
la_NOUN	лас_NOUN
do_VERB	делать_VERB
star_VERB	снимать_VERB
plan_NOUN	план_NOUN
northern_ADJ	северный_ADJ
enterprise_NOUN	энтерпрайз_NOUN
rock_NOUN	скала_NOUN
gospel_NOUN	евангелие_NOUN
leader_NOUN	лидер_NOUN
hudson_NOUN	хадсона_NOUN
complete_VERB	завершить_VERB
don_NOUN	дон_NOUN
computer_NOUN	компьютер_NOUN
take_VERB	принимать_VERB
mind_NOUN	разум_NOUN
mother_NOUN	мать_NOUN
usage_NOUN	употребление_NOUN
card_NOUN	карточка_NOUN
joseph_NOUN	жозеф_NOUN
citizen_NOUN	гражданин_NOUN
advertising_NOUN	реклама_NOUN
strength_NOUN	прочность_NOUN
victim_NOUN	жертва_NOUN
launch_VERB	запускать_VERB
loss_NOUN	утрата_NOUN
recommend_VERB	рекомендуемай_VERB
climate_NOUN	климат_NOUN
constant_ADJ	постоянная_ADJ
arrive_VERB	приезжать_VERB
testing_NOUN	проверка_NOUN
dancer_NOUN	танцор_NOUN
kingdom_NOUN	королевство_NOUN
direct_VERB	направлять_VERB
chan_NOUN	тянин_NOUN
bass_NOUN	бас_NOUN
easily_ADV	легкий_ADV
sword_NOUN	меч_NOUN
specialize_VERB	специализированный_VERB
full_ADJ	полный_ADJ
damage_NOUN	ущерб_NOUN
miller_NOUN	миллер_NOUN
districts_NOUN	район_NOUN
method_NOUN	метод_NOUN
simon_NOUN	саймон_NOUN
cup_NOUN	чашка_NOUN
turkey_NOUN	турция_NOUN
defence_NOUN	оборона_NOUN
